,Komen,Klasifikasi,kategori_id
2149,"['aku', 'tolak', 'lupa']",cyberharassment,1
2150,"['aku', 'sih', 'bayang', 'kakak', 'naik', 'kuda']",cyberharassment,1
2151,"['gitu', 'dong', 'lama', 'sedikit', 'pengin', 'lihat', 'udahan', 'penasaran', 'tahu']",cyberharassment,1
2152,"['aku', 'malah', 'bayang', 'detik']",cyberharassment,1
2153,"['tambah', 'detik', 'dong']",cyberharassment,1
2154,"['aku', 'lihat', 'semua']",cyberharassment,1
2155,"['melet', 'melet', 'nya', 'lekat', 'dalam', 'hati']",cyberharassment,1
2156,"['aku', 'tahu', 'apa', 'kalian', 'pertama', 'bayang', 'soal', 'sama']",cyberharassment,1
2157,"['luar', 'terang', 'dalam', 'gelap']",cyberharassment,1
2158,"['aku', 'terbanyang', 'kalau', 'lihat']",cyberharassment,1
2159,"['aku', 'ngebayangin', 'kamu', 'atas', 'langit']",cyberharassment,1
2160,"['aku', 'sudah', 'lihat', 'semua', 'mata', 'kepala', 'aku', 'sendiri', 'jangan', 'tutup']",cyberharassment,1
2161,"['buka', 'dong', 'sel']",cyberharassment,1
2162,"['pijar', 'luar', 'dalam', 'jancok']",cyberharassment,1
2164,"['aku', 'lupa', 'maaf', 'aku', 'tidak', 'bisa']",cyberharassment,1
2165,"['baterai', 'aku', 'aku', 'sempat', 'sempatin', 'komentar']",cyberharassment,1
2166,"['rumput', 'nya', 'lebat']",cyberharassment,1
2167,"['sangat', 'rimbun', 'sekali', 'pirsa']",cyberharassment,1
2168,['lebat'],cyberharassment,1
2169,"['nyata', 'hitam', 'lebat']",cyberharassment,1
2170,"['aku', 'tidak', 'pernah', 'lupa', 'sama', 'jadi']",cyberharassment,1
2171,"['bayang', 'waktu', 'aku', 'tonton', 'video', 'gemas', 'sekali', 'lihat']",cyberharassment,1
2172,"['lebat', 'tidak', 'atur']",cyberharassment,1
2173,"['gaya', 'gerak', 'tubuh', 'kamu', 'selalu', 'buat', 'bayang', 'sumpah']",cyberharassment,1
2174,"['video', 'simpan', 'rapi', 'galeri']",cyberharassment,1
2175,"['ketika', 'ingat', 'kembali']",cyberharassment,1
2177,"['mata', 'bayang', 'sudah', 'kemarin']",cyberharassment,1
2178,"['aku', 'sudah', 'tahu', 'dalemamu', 'kok', 'kakak']",cyberharassment,1
2179,"['ngiang', 'ngiang', 'luar', 'dalam', 'kamu']",cyberharassment,1
2180,"['bagus', 'sih', 'badan', 'nya', 'puas']",cyberharassment,1
2181,"['lihat', 'busana', 'rasa', 'transparan', 'tutup']",cyberharassment,1
2182,"['aku', 'ingat', 'waktu', 'singkat']",cyberharassment,1
2183,"['aku', 'simpan', 'dalam', 'dentuk', 'arsip', 'biar', 'aman']",cyberharassment,1
2184,"['benar', 'ingat']",cyberharassment,1
2185,"['hutan', 'lebat']",cyberharassment,1
2186,"['tidak', 'pernah', 'bosan', 'sih', 'kalau', 'aku', 'lihat']",cyberharassment,1
2187,"['aku', 'kenal', 'kamu', 'luar', 'dalam', 'sayang']",cyberharassment,1
2188,"['kalau', 'lihat', 'kakak', 'bawaanya', 'ngehayal', 'terus']",cyberharassment,1
2189,"['aku', 'langsung', 'bayang', 'cara', 'kibas', 'rambut']",cyberharassment,1
2190,"['joget', 'kenyang']",cyberharassment,1
2191,"['posisi', 'kakak', 'nya', 'atas']",cyberharassment,1
2193,"['aku', 'makin', 'pengin', 'sama']",cyberharassment,1
2194,"['luar', 'dalam', 'aku', 'lihat']",cyberharassment,1
2195,"['luar', 'dalam', 'pokok', 'orang']",cyberharassment,1
2196,"['aku', 'sudah', 'tahu', 'kamu', 'luar', 'dalam']",cyberharassment,1
2197,"['sudah', 'lihat', 'luar', 'dalam', 'aku', 'versi', 'menit', 'lebih', 'nya', 'sudah', 'mantap']",cyberharassment,1
2198,"['tidak', 'usah', 'tutup']",cyberharassment,1
2199,"['kenal', 'orang', 'luar', 'dalam']",cyberharassment,1
2200,"['entah', 'lihat', 'bayang', 'betapa', 'sudah']",cyberharassment,1
2201,"['bayang', 'bisa', 'malam', 'sama', 'kakak', 'gisel']",cyberharassment,1
2202,"['aku', 'ingat', 'hentakan', 'nya']",cyberharassment,1
2203,"['aku', 'pernah', 'lihat']",cyberharassment,1
2204,"['bagus', 'luar', 'dalam', 'bagus', 'buah']",cyberharassment,1
2205,"['kalau', 'lihat', 'kok', 'ingat', 'bangkai']",cyberharassment,1
2206,"['luar', 'dalam', 'aku', 'tahu']",cyberharassment,1
2207,"['ingat', 'masa', 'lalu']",cyberharassment,1
2208,"['tidak', 'lupa']",cyberharassment,1
2209,"['lebat', 'hutan', 'nya']",cyberharassment,1
2210,"['kok', 'aku', 'ngiang', 'ngiang']",cyberharassment,1
2211,"['hitam', 'bangga']",cyberharassment,1
2212,"['aku', 'tahu', 'engkol', 'maut']",cyberharassment,1
2213,"['tambahin', 'dong', 'jadi', 'detik']",cyberharassment,1
2214,"['detik', 'ingat', 'jauh', 'aman']",cyberharassment,1
2215,"['aku', 'sudah', 'tahu', 'luar', 'dalam']",cyberharassment,1
2216,"['sudah', 'hafal', 'luar', 'dalam', 'jadi', 'tidak', 'minat']",cyberharassment,1
2217,"['topi', 'bundar']",cyberharassment,1
2218,"['aku', 'pernah', 'lihat', 'dalam', 'nya']",cyberharassment,1
2219,"['mungkin', 'beberapa', 'sudah', 'tahu', 'seluk', 'beluk', 'ghisell']",cyberharassment,1
2220,"['wow', 'dalam', 'nya']",cyberharassment,1
2221,"['aku', 'sangat', 'ingat', 'goyang']",cyberharassment,1
2222,"['rasa', 'kencang']",cyberharassment,1
2224,"['tunggu', 'waktu', 'nya', 'kak']",cyberharassment,1
2225,"['coba', 'jam', 'dong']",cyberharassment,1
2226,['ingat'],cyberharassment,1
2227,"['aku', 'bayang', 'kamu']",cyberharassment,1
2228,"['bosan', 'aku', 'sudah', 'pernah', 'lihat', 'dalam']",cyberharassment,1
2229,"['tubuh', 'nya', 'kakak', 'gisel', 'bagus', 'banget', 'dalam', 'aku', 'sudah', 'tahu']",cyberharassment,1
2230,"['sudah', 'tahu', 'aku', 'isi', 'nya']",cyberharassment,1
2231,"['sudah', 'lupa', 'jadi', 'lihat', 'muka', 'gisel', 'ingat', 'dong']",cyberharassment,1
2232,"['aku', 'ingat', 'badan', 'luar', 'dalam', 'gorden']",cyberharassment,1
2233,"['jungkir', 'balik', 'mantap']",cyberharassment,1
2234,"['aku', 'sudah', 'lihat', 'dalam']",cyberharassment,1
2235,"['ingat', 'detik', 'detik']",cyberharassment,1
2236,"['makin', 'lincah', 'bisa', 'tambah', 'detik']",cyberharassment,1
2237,"['pokok', 'nya', 'hitam', 'cokelat', 'aku', 'ingat', 'banget', 'lebat', 'sudah', 'kayak', 'nya']",cyberharassment,1
2238,"['kesimpen', 'memori', 'waktu', 'goyang', 'kakak', 'giselllll']",cyberharassment,1
2239,"['tidak', 'malu', 'semua', 'ingat', 'kamu']",cyberharassment,1
2240,"['sudah', 'lihat', 'isi']",cyberharassment,1
2241,"['makin', 'sering', 'muncul', 'layar', 'hp', 'aku', 'makin', 'kuat', 'ingat', 'aku', 'film']",cyberharassment,1
2242,"['peran', 'atas', 'ranjang', 'indonesia', 'baik']",cyberharassment,1
2243,"['pernah', 'lihat', 'kamu', 'tidak', 'sombong']",cyberharassment,1
2244,"['ngiang', 'kepala', 'aku']",cyberharassment,1
2245,"['aku', 'sudah', 'tahu', 'bagaimana', 'bentuk']",cyberharassment,1
2246,"['wah', 'lentur', 'banget', 'goyang', 'nya', 'kakak']",cyberharassment,1
2248,"['mungkin', 'rambut', 'bawah', 'nya', 'sudah', 'potong']",cyberharassment,1
2250,"['pernah', 'goyang', 'masa']",cyberharassment,1
2251,"['kalau', 'lihat', 'kakak', 'gisel', 'ingat', 'rambut', 'hitam', 'bawah', 'pusar', 'mempesona']",cyberharassment,1
2252,"['bayang', 'hotel']",cyberharassment,1
2253,"['tidak', 'usah', 'goyang', 'malah', 'traveling', 'otak']",cyberharassment,1
2254,"['kamar', 'mandi']",cyberharassment,1
2255,"['aku', 'sudah', 'lupa', 'diri', 'kembali', 'muncul', 'ingat', 'aku']",cyberharassment,1
2256,"['tahu', 'gelap']",cyberharassment,1
2257,"['seluruh', 'orang', 'dunia', 'lihat', 'tubuh', 'kamu', 'apa', 'keluarga', 'malu', 'banget']",cyberharassment,1
2258,"['kata', 'enak', 'banget', 'memang', 'berapa', 'detik', 'kakak']",cyberharassment,1
2259,"['tahu', 'dalam', 'nya', 'tidak', 'tahu', 'rasa', 'nya']",cyberharassment,1
2260,"['aku', 'ingat', 'cuma', 'tahi', 'lalat', 'nya']",cyberharassment,1
2262,"['kenal', 'luar', 'dalam']",cyberharassment,1
2263,"['andai', 'diri', 'kamu', 'istri', 'aku']",cyberharassment,1
2264,"['goyang', 'kakak', 'gisel', 'selalu', 'ngiang', 'otak', 'aku', 'kapan', 'video', 'baru', 'nya']",cyberharassment,1
2265,"['besar', 'ketiak', 'kakak', 'gisel']",cyberharassment,1
2266,"['penting', 'aku', 'sudah', 'tahu', 'dalam']",cyberharassment,1
2267,"['goyang', 'selalu', 'rindu']",cyberharassment,1
2268,"['aku', 'hafal', 'kenal', 'luar', 'dalam']",cyberharassment,1
2269,"['pengin', 'tahu', 'obat', 'rumput', 'kok', 'lebat', 'banget']",cyberharassment,1
2270,"['joget', 'luar', 'dong', 'dalam', 'aku', 'sudah', 'pernah', 'lihat']",cyberharassment,1
2271,"['tidak', 'penasaran', 'isi', 'nya']",cyberharassment,1
2272,"['desah', 'mana']",cyberharassment,1
2273,"['joget', 'terus', 'buat']",cyberharassment,1
2274,"['ngiang', 'aku', 'tutup', 'mata', 'bisa', 'bayang']",cyberharassment,1
2275,"['sudah', 'lihat', 'kamu', 'atas']",cyberharassment,1
2276,['rasa'],cyberharassment,1
2277,"['rasa', 'luar', 'dalam', 'kakak', 'gisel']",cyberharassment,1
2278,"['ingat', 'dalam', 'nya']",cyberharassment,1
2279,"['iya', 'aku', 'bayang', 'video', 'terus', 'aku']",cyberharassment,1
2280,"['sudah', 'luar', 'dalam', 'sudah', 'tahu', 'emot', 'batu']",cyberharassment,1
2281,"['ayo', 'satu', 'lubang', 'ramai', 'ramai']",cyberharassment,1
2282,"['jadi', 'bawa', 'angan']",cyberharassment,1
2284,"['aku', 'ingat', 'bulu', 'banget', 'sedikit']",cyberharassment,1
2285,"['kenang', 'sangat', 'indah', 'bagai', 'bola', 'bola', 'bulat']",cyberharassment,1
2286,"['bulu', 'nya', 'tipis', 'tipis']",cyberharassment,1
2287,"['aku', 'malah', 'bayang', 'sambal', 'ulek', 'kakak', 'joget']",cyberharassment,1
2288,"['tukang', 'ngentot']",cyberharassment,1
2289,['hitam'],cyberharassment,1
2290,"['bayang', 'banget', 'dong']",cyberharassment,1
2291,"['cuma', 'ikut', 'komentar', 'serius', 'aku', 'tidak', 'tahu', 'luar', 'dalam']",cyberharassment,1
2292,['transparan'],cyberharassment,1
2293,"['aku', 'ngiang']",cyberharassment,1
2294,"['cewek', 'jago', 'joget', 'tanda', 'jago', 'atas']",cyberharassment,1
2295,"['rasa', 'goyang', 'kali', 'gisel']",cyberharassment,1
2296,"['lucu', 'nyata', 'kakak', 'gisel', 'gemas', 'aku', 'lihat', 'akhir']",cyberharassment,1
2297,"['aku', 'tahu', 'dalam', 'kamu']",cyberharassment,1
2298,"['sudah', 'lupa', 'semua', 'jadi', 'ingat', 'kembali', 'beberapa', 'bulan', 'lalu']",cyberharassment,1
2300,"['aku', 'suka', 'kamu', 'detik', 'buat', 'gigil']",cyberharassment,1
2301,"['jangan', 'dua', 'cowok', 'video', 'atas', 'jugk', 'sudah', 'pernah', 'coba', 'bibir', 'bawah', 'kamu', 'maaf', 'kalau', 'tebak', 'aku', 'benar']",cyberharassment,1
2302,"['kenal', 'luar', 'dalam']",cyberharassment,1
2303,"['aku', 'sudah', 'lihat', 'balik', 'busana']",cyberharassment,1
2304,"['sudah', 'tahu', 'ngapain', 'tutup']",cyberharassment,1
2305,"['ingat', 'bulu', 'halus', 'nya', 'anjir']",cyberharassment,1
2306,"['aku', 'benci', 'pikir', 'aku']",cyberharassment,1
2307,"['aura', 'sudah', 'gelap']",cyberharassment,1
2308,"['emang', 'betis', 'semua', 'cewek', 'tidak', 'cukup', 'satu', 'kontol']",cyberharassment,1
2309,"['goyang', 'nya', 'sudah', 'lihai']",cyberharassment,1
2310,"['sudah', 'tidak', 'penasaran', 'dalam']",cyberharassment,1
2311,"['sudah', 'pernah', 'lihat', 'semua']",cyberharassment,1
2312,"['simpan', 'rapi', 'memori', 'hp', 'aku']",cyberharassment,1
2313,"['bayang', 'dalam', 'ruang', 'waktu']",cyberharassment,1
2314,"['salah', 'satu', 'artis', 'kenal', 'luar', 'dalam']",cyberharassment,1
2315,"['ingat', 'betul', 'tebal', 'lebat']",cyberharassment,1
2316,"['ngomong', 'ngomong', 'rambut', 'bawah', 'nya', 'kayak', 'pangkas']",cyberharassment,1
2317,"['sudah', 'tahu', 'kok', 'dalam', 'kayak', 'mana']",cyberharassment,1
2318,"['pink', 'apa', 'hitam', 'lupa']",cyberharassment,1
2319,"['kelapa', 'muda', 'satu', 'tante']",cyberharassment,1
2320,"['bayang', 'lihat', 'video', 'viral']",cyberharassment,1
2321,"['aku', 'ingat', 'dalam', 'kamu']",cyberharassment,1
2322,"['walaupun', 'kamu', 'artis', 'aku', 'sudah', 'lihat', 'dalam', 'kamu']",cyberharassment,1
2323,"['jangan', 'joget', 'soal', 'otak', 'layang', 'ingat', 'film', 'kakak', 'buat']",cyberharassment,1
2324,"['tidak', 'apa', 'apa', 'penting', 'sudah', 'tahu', 'dalam', 'apa']",cyberharassment,1
2325,"['belum', 'tidur', 'aku', 'selalu', 'ingat', 'kamu']",cyberharassment,1
2326,"['luar', 'biasa', 'goyang', 'nya']",cyberharassment,1
2327,"['bayang', 'rasa']",cyberharassment,1
2328,"['tutup', 'mata', 'lihat', 'semua', 'ingat']",cyberharassment,1
2329,"['aku', 'sudah', 'tahu', 'isi', 'kakak']",cyberharassment,1
2330,"['kalau', 'lihat', 'kamu', 'jadi', 'ingat', 'waktu']",cyberharassment,1
2331,"['melet', 'dong']",cyberharassment,1
2332,"['aku', 'bayang', 'kak', 'sama', 'satu', 'video', 'sekarang', 'tidak', 'bisa', 'aku', 'lupa']",cyberharassment,1
2333,"['aku', 'ingat', 'rumput', 'lebat', 'sekali']",cyberharassment,1
2334,"['bayang', 'sudah']",cyberharassment,1
2335,"['sejak', 'peristiwa', 'aku', 'kamar', 'mandi', 'kali', 'kali']",cyberharassment,1
2336,"['padahal', 'sudah', 'lama', 'kok', 'hafal', 'goyang', 'nya']",cyberharassment,1
2337,"['lihat', 'muka', 'kok', 'ingat', 'jadi', 'traveling']",cyberharassment,1
2338,"['aku', 'sudah', 'tahu', 'bentuk', 'tubuh', 'luar', 'dalam']",cyberharassment,1
2339,"['kamu', 'ngentot']",cyberharassment,1
2340,"['tidak', 'lupa', 'akhir']",cyberharassment,1
2341,"['coba', 'tidak', 'pandang', 'terlalu', 'lama']",cyberharassment,1
2342,"['bayang', 'badan', 'kamu', 'hotel', 'kakak']",cyberharassment,1
2343,"['aku', 'pernah', 'lihat', 'punya', 'kamu']",cyberharassment,1
2344,"['aku', 'bayang', 'busana', 'apa', 'rasa']",cyberharassment,1
2345,"['aku', 'kenal', 'kamu', 'lewat', 'detik']",cyberharassment,1
2346,"['selalu', 'bayang', 'entah', 'apa', 'layang', 'pikir']",cyberharassment,1
2347,"['goyang', 'tidak', 'bisa', 'hilang', 'ingat']",cyberharassment,1
2348,"['pernah', 'rasa', 'enak', 'dulu']",cyberharassment,1
2349,"['ingat', 'goyang', 'jago', 'banget']",cyberharassment,1
2350,"['dalam', 'gitu']",cyberharassment,1
2351,"['simpan', 'memori']",cyberharassment,1
2352,"['amnesia', 'aku', 'dadak', 'sembuh', 'kalau', 'lihat']",cyberharassment,1
2353,"['hutan', 'rindang']",cyberharassment,1
2354,"['emang', 'buat', 'penasaran', 'rasa']",cyberharassment,1
2355,"['padahl', 'aku', 'sudah', 'move', 'aktif', 'muncul', 'jadi', 'ingat']",cyberharassment,1
2356,"['tidak', 'malu', 'luar', 'dalam', 'kenal', 'seluruh', 'rakyat', 'muncul', 'media', 'sosial']",cyberharassment,1
2357,"['muncul', 'bawa', 'ingat', 'terus', 'sumpah']",cyberharassment,1
2358,"['walaupun', 'tutup', 'sudah', 'pernah', 'lihat']",cyberharassment,1
2359,"['aku', 'ingat', 'tebal', 'muka']",cyberharassment,1
2360,"['aku', 'sih', 'ngebayanginnya', 'enak', 'tanya', 'enak', 'mana', 'sama', 'video']",cyberharassment,1
2361,"['tahan', 'tahan', 'tahan', 'moga', 'tangan', 'bisa', 'tahan']",cyberharassment,1
2362,"['rasa', 'nya', 'ingat', 'sih']",cyberharassment,1
2363,"['wow', 'aku', 'kenal', 'luar', 'dalam']",cyberharassment,1
2364,"['luar', 'dalam', 'tahu', 'rasa']",cyberharassment,1
2365,"['bayang', 'waktu']",cyberharassment,1
2366,"['sudah', 'tahu', 'dalam', 'biasa', 'sekarang']",cyberharassment,1
2367,"['sudah', 'ngentot', 'belum']",cyberharassment,1
2368,"['mengunakan', 'pakai', 'apa', 'tetap', 'mata', 'aku', 'transparan', 'bingung', 'sama', 'nya', 'orang']",cyberharassment,1
2369,"['anjir', 'aku', 'langsung', 'ingat', 'dong', 'otak', 'otak', 'ngapain', 'sih']",cyberharassment,1
2370,"['tolak', 'lupa', 'atas', 'jadi', 'kemarin', 'greget', 'banting', 'hp', 'lecet', 'sedikit', 'lengkap', 'nego']",cyberharassment,1
2371,"['aku', 'ingat', 'semua', 'bentuk', 'garang', 'dalam']",cyberharassment,1
2372,"['buka', 'buka', 'buka']",cyberharassment,1
2373,"['sudah', 'lihat', 'dalam', 'nya', 'kok', 'kak', 'gisel']",cyberharassment,1
2374,"['goyang', 'buat', 'tambah', 'tidak', 'bisa', 'lupain', 'jadi', 'dulu']",cyberharassment,1
2375,"['sedikit', 'bulu', 'bukan', 'bulu', 'rindu']",cyberharassment,1
2376,"['sudah', 'lihat', 'luar', 'dalam']",cyberharassment,1
2377,"['biasa', 'sudah', 'tahu', 'dalem']",cyberharassment,1
2378,['menghayal'],cyberharassment,1
2379,"['kamu', 'muncul', 'jadi', 'kembali', 'ingat', 'nya']",cyberharassment,1
2380,"['bayang', 'terus', 'berapa', 'detik', 'gitu']",cyberharassment,1
2381,"['aku', 'bayang', 'kok']",cyberharassment,1
2382,"['aku', 'tahu', 'tahi', 'lalat', 'nya', 'bagi', 'mana']",cyberharassment,1
2383,"['langsung', 'otak', 'aku', 'traveling']",cyberharassment,1
2384,"['ketika', 'aku', 'jadi', 'ingat']",cyberharassment,1
2386,"['tutorial', 'tahan', 'lama']",cyberharassment,1
2387,"['pakai', 'goyang', 'maut']",cyberharassment,1
2388,"['memori', 'otak', 'aku', 'tidak', 'bisa', 'hapus', 'nya']",cyberharassment,1
2389,"['tidak', 'lemes', 'goyang']",cyberharassment,1
2390,"['gisel', 'badan', 'nya', 'bagus', 'banget', 'sekal', 'gitu']",cyberharassment,1
2391,"['kalau', 'lihat', 'wajah', 'jadi', 'ingat', 'video', 'bokep']",cyberharassment,1
2392,"['tidak', 'usah', 'tutup']",cyberharassment,1
2393,"['pikir', 'aku', 'tuhan']",cyberharassment,1
2395,"['lihat', 'pakai', 'gitu', 'ingat']",cyberharassment,1
2396,"['ingat', 'aku', 'nyata', 'dalam']",cyberharassment,1
2397,"['tadi', 'nya', 'sudah', 'lupa', 'lihat', 'joget', 'joget', 'jadi', 'ingat', 'jadi', 'diri']",cyberharassment,1
2398,"['bulu', 'lemah']",cyberharassment,1
2399,"['gisel', 'emang', 'jago', 'goyang', 'ngulek', 'maju', 'mundur', 'jago']",cyberharassment,1
2400,"['ingat', 'detik']",cyberharassment,1
2401,"['bayang', 'film']",cyberharassment,1
2402,"['kok', 'tidak', 'melet', 'lidah']",cyberharassment,1
2403,"['aku', 'bukan', 'bayang', 'nasi', 'goreng', 'bayang', 'senge', 'kamu']",cyberharassment,1
2404,"['luar', 'dalam', 'rongsok']",cyberharassment,1
2405,"['aku', 'kenal', 'nya', 'luar', 'dalam', 'tidak', 'dengar', 'rasa']",cyberharassment,1
2407,"['gerak', 'pinggul', 'kayak', 'pernah', 'viral']",cyberharassment,1
2408,"['otak', 'aku', 'selalu', 'kesitu']",cyberharassment,1
2409,"['tolak', 'lupa', 'mama']",cyberharassment,1
2410,"['aku', 'sudah', 'tahu', 'kamu', 'benar']",cyberharassment,1
2411,"['ingat', 'luar', 'dalam']",cyberharassment,1
2412,"['sudah', 'cukur', 'belum']",cyberharassment,1
2413,"['bayang', 'banyak', 'sekali', 'bulu']",cyberharassment,1
2414,"['aku', 'ingat', 'goyang', 'pinggul', 'kamu']",cyberharassment,1
2415,"['sih', 'ingat', 'terus']",cyberharassment,1
2416,"['lihat', 'muka', 'ngiang', 'masa', 'lalu']",cyberharassment,1
2417,"['video', 'ngentot', 'nya']",cyberharassment,1
2418,"['aku', 'tahu', 'apa', 'kalian', 'pikir']",cyberharassment,1
2419,"['bulu', 'lebat']",cyberharassment,1
2422,"['ketika', 'otak', 'aku', 'refleks']",cyberharassment,1
2423,"['aku', 'tahu', 'dalam', 'kayak', 'apa']",cyberharassment,1
2424,"['bayang', 'sama', 'gaya', 'ngentot', 'kamu', 'kak']",cyberharassment,1
2425,"['sekian', 'lama', 'sudah', 'lupa', 'kini', 'ingat', 'kembali']",cyberharassment,1
2427,"['aku', 'sudah', 'lihat', 'luar', 'dalam']",cyberharassment,1
2428,"['pakai', 'atau', 'tidak', 'pakai', 'baju', 'sama', 'sudah', 'bayang']",cyberharassment,1
2429,"['bayang', 'gisel', 'kalau', 'tidur']",cyberharassment,1
2431,"['gisel', 'mau', 'video', 'bokep', 'kamu']",cyberharassment,1
2432,"['luar', 'dalam', 'nya', 'sudah', 'tahu']",cyberharassment,1
2433,"['kalau', 'makan', 'banyak', 'butuh', 'waktu', 'banyak', 'bukan', 'cuma', 'menit']",cyberharassment,1
2434,"['kamu', 'guru', 'aku', 'kasur', 'sama', 'suami']",cyberharassment,1
2435,"['dalam', 'apa', 'aku', 'sudah', 'lihat']",cyberharassment,1
2436,"['goyang', 'sama', 'lincah', 'bunda', 'kayak', 'waktu']",cyberharassment,1
2437,"['aku', 'ingat', 'semua']",cyberharassment,1
2438,"['buat', 'dong']",cyberharassment,1
2439,"['malah', 'bayang', 'lain']",cyberharassment,1
2440,"['aku', 'ingat', 'melet', 'terus', 'benerin', 'rambut', 'goyang']",cyberharassment,1
2441,"['kok', 'tiba', 'aku', 'punya', 'kuat', 'tembus', 'pandang']",cyberharassment,1
2442,"['gimana', 'rasa', 'ngentot', 'kak']",cyberharassment,1
2443,"['aku', 'bayang', 'rasa', 'main', 'sama', 'gisel']",cyberharassment,1
2445,"['tidak', 'penasaran']",cyberharassment,1
2446,"['rasa', 'bagaimana', 'enak', 'mana']",cyberharassment,1
2447,"['ingat', 'kenang', 'buah', 'jadi', 'waktu']",cyberharassment,1
2448,"['sudah', 'malas', 'sudah', 'lihat', 'dalam']",cyberharassment,1
2449,"['tidak', 'usah', 'tutupin', 'aku', 'sudah', 'pernah', 'lihat', 'kok']",cyberharassment,1
2450,"['ingat', 'aku', 'kuat']",cyberharassment,1
2451,"['aku', 'hati', 'sudut']",cyberharassment,1
2452,"['inti', 'sudah', 'tahu', 'dalam']",cyberharassment,1
2453,"['aku', 'kasih', 'tahu', 'anak', 'skandal', 'dulu']",cyberharassment,1
2454,"['kak', 'buat', 'menit', 'menit', 'dong']",cyberharassment,1
2455,"['serap', 'apa', 'cara', 'pakai', 'kamu', 'percaya', 'aku', 'sudah', 'tahu', 'dalam', 'kamu', 'simpan', 'video', 'kamu']",cyberharassment,1
2457,"['sudah', 'cukur']",cyberharassment,1
2459,"['tukang', 'bokep', 'muncul']",cyberharassment,1
2460,"['detik', 'tegang', 'tinggi']",cyberharassment,1
2461,"['sudah', 'tahu', 'bulu', 'hitam']",cyberharassment,1
2462,"['lumayan', 'sudah', 'lihat', 'tetek', 'artis']",cyberharassment,1
2463,"['aku', 'tahu', 'pinggir', 'gosong']",cyberharassment,1
2464,['ingat'],cyberharassment,1
2465,"['semua', 'komentar', 'kenal', 'luar', 'dalam', 'kakak']",cyberharassment,1
2466,"['aku', 'sepet', 'aku', 'selalu', 'ingat']",cyberharassment,1
2467,"['ingat', 'video', 'maaf']",cyberharassment,1
2468,"['aku', 'lihat', 'gishel', 'ingat', 'sudah']",cyberharassment,1
2470,"['pikir', 'adik', 'negatif', 'tok']",cyberharassment,1
2472,"['jangan', 'banyak', 'gaya', 'sudah', 'tahu', 'punya', 'kamu', 'seram']",cyberharassment,1
2473,"['sudah', 'keluar', 'cepat', 'banget']",cyberharassment,1
2474,"['bayang', 'sekarang']",cyberharassment,1
2475,"['aku', 'pernah', 'lihat', 'bulu']",cyberharassment,1
2477,"['ingat', 'waktu', 'goyang']",cyberharassment,1
2478,"['gisel', 'cantik', 'ngentot', 'ayo', 'canda']",cyberharassment,1
2479,"['hutan', 'nya', 'lebat']",cyberharassment,1
2481,"['bayang', 'lebat']",cyberharassment,1
2482,"['makan', 'sosis', 'enak']",cyberharassment,1
2483,"['tanggung', 'sayang', 'pakai', 'lepas', 'semua', 'sudah', 'tahu', 'kamu', 'luar', 'dalam', 'kok']",cyberharassment,1
2484,"['aku', 'tahu', 'luar', 'dalam']",cyberharassment,1
2485,"['kencang', 'sih', 'kayak']",cyberharassment,1
2486,"['atas', 'bawah', 'ingat']",cyberharassment,1
2487,"['aku', 'ingat', 'kamu']",cyberharassment,1
2489,"['jangan', 'terlalu', 'bangga', 'aku', 'sudah', 'tahu', 'dalam']",cyberharassment,1
2490,"['lekat', 'banget', 'pikir']",cyberharassment,1
2491,"['goyang', 'kamu', 'luar', 'biasa']",cyberharassment,1
2492,"['sudah', 'tidak', 'aneh', 'lihat', 'badan', 'nya']",cyberharassment,1
2493,"['waktu', 'tidak', 'sengaja', 'lihat', 'video', 'nya', 'pas', 'aku', 'minum', 'susu']",cyberharassment,1
2494,"['ingat', 'nyata', 'mancung']",cyberharassment,1
2495,"['gisel', 'segitiga', 'nya', 'tidak']",cyberharassment,1
2496,"['kakak', 'gisel', 'buat', 'video', 'dong']",cyberharassment,1
2497,"['luar', 'dalam']",cyberharassment,1
2498,"['lihat', 'bulu', 'aku', 'tidak']",cyberharassment,1
2499,"['aku', 'tidak', 'penasaran']",cyberharassment,1
2500,"['bukan', 'video', 'aku', 'mau']",cyberharassment,1
2501,"['pusat', 'nya', 'sama', 'ingat']",cyberharassment,1
2502,"['luar', 'dalam', 'kamu', 'se', 'indonesia']",cyberharassment,1
2503,"['definisi', 'aku', 'kenal', 'luar', 'dalam', 'sungguh']",cyberharassment,1
2504,"['sumpah', 'aku', 'tolak', 'lupa']",cyberharassment,1
2506,"['tahi', 'lalat', 'pinggir', 'empek']",cyberharassment,1
2508,"['sih', 'luar', 'dalam']",cyberharassment,1
2509,"['benak', 'aku', 'pampang', 'jelas', 'anjir']",cyberharassment,1
2510,"['langsung', 'ingat']",cyberharassment,1
2511,"['jadi', 'ingat', 'kimono']",cyberharassment,1
2512,['ingat'],cyberharassment,1
2513,"['luar', 'dalam', 'sudah', 'tahu', 'kamu', 'gimana', 'jadi', 'tidak', 'penasaran']",cyberharassment,1
2514,"['kalau', 'lihat', 'ingat']",cyberharassment,1
2515,"['lewat', 'aku', 'sudah', 'tahu', 'kualitas', 'dalam']",cyberharassment,1
2516,"['dalam', 'nya', 'warga', 'tahu', 'semua']",cyberharassment,1
2517,"['luar', 'dalam', 'emang', 'mantap']",cyberharassment,1
